norte,oeste,sul,quartos,area,preco
1,0,0,0.6931471805599453,3.713572066704308,850.0
0,1,0,1.0986122886681096,4.110873864173311,900.0
0,0,0,1.3862943611198906,5.081404364984463,2500.0
0,1,0,1.3862943611198906,5.5254529391317835,4500.0
1,0,0,1.6094379124341003,5.484796933490655,5000.0
0,0,1,1.9459101490553132,6.55250788703459,2500000.0
0,0,0,0.6931471805599453,4.394449154672439,1000.0
0,0,0,1.3862943611198906,4.997212273764115,2500.0
0,0,1,1.3862943611198906,5.5254529391317835,8000.0
0,0,1,1.0986122886681096,4.61512051684126,1800.0
0,1,0,1.9459101490553132,5.983936280687191,50000.0
1,0,0,2.1972245773362196,6.066108090103747,12000.0
0,1,0,1.0986122886681096,4.2626798770413155,1400.0
0,0,0,1.0986122886681096,3.713572066704308,1200.0
0,0,0,0.6931471805599453,2.3978952727983707,550.0
0,1,0,0.6931471805599453,5.564520407322694,10000.0
1,0,0,1.791759469228055,6.255750041753367,10000.0
1,0,0,0.6931471805599453,3.9318256327243257,550.0
0,0,1,1.0986122886681096,4.394449154672439,5000.0
0,1,0,1.0986122886681096,3.58351893845611,1100.0
0,0,0,0.6931471805599453,3.713572066704308,1100.0
1,0,0,1.3862943611198906,4.61512051684126,1800.0
1,0,0,1.3862943611198906,5.017279836814924,2000.0
0,0,0,1.0986122886681096,4.110873864173311,1400.0
1,0,0,1.0986122886681096,3.9318256327243257,1000.0
0,0,0,0.6931471805599453,4.060443010546419,1150.0
1,0,0,1.3862943611198906,5.484796933490655,1800.0
1,0,0,1.3862943611198906,4.454347296253507,2300.0
0,0,1,1.3862943611198906,4.836281906951478,2700.0
1,0,0,0.6931471805599453,3.713572066704308,850.0
0,0,1,1.3862943611198906,5.393627546352361,4000.0
1,0,0,1.0986122886681096,4.2626798770413155,1200.0
1,0,0,1.791759469228055,6.2166061010848646,4000.0
1,0,0,1.3862943611198906,5.081404364984463,1800.0
0,0,1,1.6094379124341003,6.338594078203183,6120.0
0,0,0,0.6931471805599453,4.59511985013459,600.0
1,0,0,0.6931471805599453,3.4339872044851463,800.0
0,0,1,1.0986122886681096,4.875197323201151,3100.0
1,0,0,1.6094379124341003,7.170888478512505,20000.0
0,0,1,0.6931471805599453,3.4339872044851463,600.0
0,0,1,1.6094379124341003,5.638354669333745,13000.0
0,1,0,0.6931471805599453,3.332204510175204,550.0
0,1,0,1.6094379124341003,5.5254529391317835,3800.0
0,0,0,1.791759469228055,5.303304908059076,6000.0
0,0,1,1.6094379124341003,5.707110264748875,15000.0
1,0,0,1.0986122886681096,4.61512051684126,1700.0
0,1,0,1.6094379124341003,6.2166061010848646,6000.0
0,0,0,0.6931471805599453,3.9318256327243257,1200.0
0,0,1,1.791759469228055,6.473890696352274,6000.0
0,0,0,0.6931471805599453,3.58351893845611,799.0
0,0,1,1.9459101490553132,6.111467339502679,7500.0
0,0,0,1.6094379124341003,5.017279836814924,5000.0
1,0,0,0.6931471805599453,3.828641396489095,650.0
0,1,0,1.0986122886681096,3.828641396489095,980.0
0,0,0,1.3862943611198906,5.484796933490655,2000.0
0,1,0,1.0986122886681096,2.3978952727983707,900.0
0,1,0,1.0986122886681096,4.189654742026425,1400.0
0,0,1,1.3862943611198906,5.993961427306569,13000.0
1,0,0,1.3862943611198906,5.579729825986222,4100.0
0,1,0,0.6931471805599453,3.828641396489095,750.0
0,0,0,2.0794415416798357,6.175867270105761,12000.0
0,0,1,0.6931471805599453,4.110873864173311,2050.0
0,1,0,1.0986122886681096,4.61512051684126,1750.0
0,0,0,1.3862943611198906,5.762051382780177,2500.0
0,0,1,1.3862943611198906,5.993961427306569,2500000.0
1,0,0,1.6094379124341003,5.303304908059076,3000.0
